date,ticker,company,sector,open,high,low,close,volume
2020-04-16,AAPL,Apple Inc.,Technology,69.37454631683273,69.57249897577765,68.16028687860133,69.20797729492188,157125200
2020-04-17,AAPL,Apple Inc.,Technology,68.72516178272222,69.27073604048029,66.83496828577375,68.26890563964844,215250000
2020-04-20,AAPL,Apple Inc.,Technology,67.09814224150227,67.99857307099903,66.83259677376098,66.8519058227539,130015200
2020-04-21,AAPL,Apple Inc.,Technology,66.69497200558625,66.92913374203486,64.07574203406564,64.78546905517578,180991600
2020-04-22,AAPL,Apple Inc.,Technology,66.05038970065308,67.08601248995713,65.71001734346707,66.6514892578125,116862400
2020-04-23,AAPL,Apple Inc.,Technology,66.59599709494192,68.01545116760279,66.35459354155203,66.39321899414062,124814400
2020-04-24,AAPL,Apple Inc.,Technology,66.91704870248016,68.31960235496462,66.86876505886688,68.30994415283203,126161200
2020-04-27,AAPL,Apple Inc.,Technology,68.02750920842628,68.68895986495261,67.58091858862758,68.35823822021484,117087600
2020-04-28,AAPL,Apple Inc.,Technology,68.81929022471536,69.0003428067964,67.15844072674598,67.25016784667969,112004800
2020-04-29,AAPL,Apple Inc.,Technology,68.73482721743544,69.92736120107678,68.53204914375017,69.45903778076172,137280800
2020-04-30,AAPL,Apple Inc.,Technology,69.99735081766806,71.10056648651737,69.60869475205328,70.9243392944336,183064000
2020-05-01,AAPL,Apple Inc.,Technology,69.10177190288344,72.17966741995511,69.00521194830733,69.78253173828125,240616800
2020-05-04,AAPL,Apple Inc.,Technology,69.80665406694762,70.89779524622708,69.11865261133845,70.76985168457031,133568000
2020-05-05,AAPL,Apple Inc.,Technology,71.2285224464027,72.66245995311394,71.0836788601292,71.83203125,147751200
2020-05-06,AAPL,Apple Inc.,Technology,72.53209353947886,73.20319497472518,72.14826285856589,72.57313537597656,142333600
2020-05-07,AAPL,Apple Inc.,Technology,73.19836352852457,73.66910326152602,72.89660917840814,73.32389068603516,115215200
2020-05-08,AAPL,Apple Inc.,Technology,73.98230402182824,75.12239040799929,73.65552559886389,75.06913757324219,133838400
2020-05-11,AAPL,Apple Inc.,Technology,74.57777409776222,76.74418013279127,74.36960120604306,76.2503890991211,145946400
2020-05-12,AAPL,Apple Inc.,Technology,76.93296900656856,77.38319884408511,75.25793879153254,75.37896728515625,162301200
2020-05-13,AAPL,Apple Inc.,Technology,75.55809041384309,76.47791143801962,73.39410026175051,74.46883392333984,200622400
2020-05-14,AAPL,Apple Inc.,Technology,73.70877656980059,74.98683718466037,72.98744407851115,74.92632293701172,158929200
2020-05-15,AAPL,Apple Inc.,Technology,72.70180190645536,74.52932881095421,72.66791038979864,74.48333740234375,166348400
2020-05-18,AAPL,Apple Inc.,Technology,75.80498172029709,76.611028150083,75.11511790410643,76.2382583618164,135178400
2020-05-19,AAPL,Apple Inc.,Technology,76.25522103808397,77.0999976554672,75.76626852775506,75.79773712158203,101729600
2020-05-20,AAPL,Apple Inc.,Technology,76.65460843756124,77.34204942619355,76.6158784313997,77.27185821533203,111504800
2020-05-21,AAPL,Apple Inc.,Technology,77.13386219842414,77.6736518116283,76.45852129538247,76.69573974609375,102688800
2020-05-22,AAPL,Apple Inc.,Technology,76.43432078527125,77.27184315466477,76.33266100253039,77.18954467773438,81803200
2020-05-26,AAPL,Apple Inc.,Technology,78.30544078691085,78.4845606060167,76.61104175906425,76.66671752929688,125522000
2020-05-27,AAPL,Apple Inc.,Technology,76.5238797421972,77.14596042474004,75.78560168945737,77.00072479248047,112945200
2020-05-28,AAPL,Apple Inc.,Technology,76.67637525704153,78.29089831885972,76.4004341829612,77.03462219238281,133560800
2020-05-29,AAPL,Apple Inc.,Technology,77.27668110998019,77.73658783652532,76.60376308600569,76.95958709716797,153532400
2020-06-01,AAPL,Apple Inc.,Technology,76.91360886615988,78.02707250180976,76.78289602270274,77.90604400634766,80791200
2020-06-02,AAPL,Apple Inc.,Technology,77.6397816394303,78.29091555107586,77.1992361328535,78.26670837402344,87642800
2020-06-03,AAPL,Apple Inc.,Technology,78.58621141173712,78.95898118849432,78.01495316022684,78.69755554199219,104491200
2020-06-04,AAPL,Apple Inc.,Technology,78.52087329742372,78.81859867793425,77.64704369151033,78.01981353759766,87560400
2020-06-05,AAPL,Apple Inc.,Technology,78.26911957554665,80.30239656428226,78.24007392223491,80.24188232421875,137250400
2020-06-08,AAPL,Apple Inc.,Technology,79.93931540745123,80.75020774515244,79.23009024878114,80.71631622314453,95654400
2020-06-09,AAPL,Apple Inc.,Technology,80.39681304328083,83.6573136410901,80.36534445233356,83.26518249511719,147712400
2020-06-10,AAPL,Apple Inc.,Technology,84.21161714524366,85.87454732273147,83.77349462695621,85.40737915039062,166651600
2020-06-11,AAPL,Apple Inc.,Technology,84.55293109627195,84.97653085136815,81.20528599627451,81.30694580078125,201662400
2020-06-12,AAPL,Apple Inc.,Technology,83.44187634114364,84.18740853476542,80.90027823694467,82.00889587402344,200146000
2020-06-15,AAPL,Apple Inc.,Technology,80.665491974399,83.67425858934295,80.50331054070764,83.02312469482422,138808800
2020-06-16,AAPL,Apple Inc.,Technology,85.07334504214955,85.49452921505798,83.44188334314991,85.22341918945312,165428800
2020-06-17,AAPL,Apple Inc.,Technology,85.96653487900272,86.02704912393895,84.98378413219785,85.10481262207031,114406400
2020-06-18,AAPL,Apple Inc.,Technology,85.06124238777585,85.55504068464955,84.53113702208627,85.13870239257812,96820400
2020-06-19,AAPL,Apple Inc.,Technology,85.84311508911084,86.3078604847737,83.54598867934699,84.65219116210938,264476000
2020-06-22,AAPL,Apple Inc.,Technology,85.0442779239172,87.00977894482239,84.99828651786723,86.8669662475586,135445200
2020-06-23,AAPL,Apple Inc.,Technology,88.10872660527849,90.13716495464834,87.68996543764521,88.72113037109375,212155600
2020-06-24,AAPL,Apple Inc.,Technology,88.3508144843821,89.26821268122214,86.78228229668392,87.1550521850586,192623200
2020-06-25,AAPL,Apple Inc.,Technology,87.3099530977363,88.35079512662277,86.55231359048508,88.31206512451172,137522400
2020-06-26,AAPL,Apple Inc.,Technology,88.20797597788908,88.42824869367755,85.4509437109353,85.59860229492188,205256800
2020-06-29,AAPL,Apple Inc.,Technology,85.50661981464565,87.66577111516035,85.02976731524565,87.57136535644531,130646000
2020-06-30,AAPL,Apple Inc.,Technology,87.1598666501381,88.58800861953088,87.1405053436716,88.30237579345703,140223200
2020-07-01,AAPL,Apple Inc.,Technology,88.37984827441205,88.9220535759505,88.08696138066959,88.13536834716797,110737200
2020-07-02,AAPL,Apple Inc.,Technology,89.04066652590694,89.67485466688348,88.02160865174983,88.13536834716797,114041600
2020-07-06,AAPL,Apple Inc.,Technology,89.56106788910034,90.96015670821257,89.52959930495038,90.49298858642578,118655600
2020-07-07,AAPL,Apple Inc.,Technology,90.87062222466152,91.64762315168353,90.10088271239697,90.21222686767578,112424400
2020-07-08,AAPL,Apple Inc.,Technology,91.18769953716944,92.34473152661032,91.10055518911935,92.31326293945312,117092000
2020-07-09,AAPL,Apple Inc.,Technology,93.20404946948581,93.25730230757911,91.66457041968785,92.71025848388672,125642800
2020-07-10,AAPL,Apple Inc.,Technology,92.30600122922262,92.93051232943125,91.69602034280251,92.8724136352539,90257200
2020-07-13,AAPL,Apple Inc.,Technology,94.1746987408597,96.7792345052281,92.23098126624099,92.4439926147461,191649200
2020-07-14,AAPL,Apple Inc.,Technology,91.82673375082925,94.16500509879575,90.89482027358295,93.97378540039062,170989200
2020-07-15,AAPL,Apple Inc.,Technology,95.84489458759741,96.09421302015997,93.42432441242931,94.62008666992188,153198000
2020-07-16,AAPL,Apple Inc.,Technology,93.49448713549184,94.31021778955153,92.85787624181573,93.45575714111328,110577600
2020-07-17,AAPL,Apple Inc.,Technology,93.90599401950857,94.06090662183887,92.79494615025625,93.26696014404297,92186800
2020-07-20,AAPL,Apple Inc.,Technology,93.35412562962276,95.37045717183655,93.01040144233045,95.23248291015625,90318000
2020-07-21,AAPL,Apple Inc.,Technology,96.02158957813295,96.09662665534265,93.66879530005893,93.9181137084961,103433200
2020-07-22,AAPL,Apple Inc.,Technology,93.62038702393836,94.86214066616996,93.53325004616464,94.18196105957031,89001600
2020-07-23,AAPL,Apple Inc.,Technology,93.91568941051719,93.99314942038049,89.08665688068213,89.89512634277344,197004400
2020-07-24,AAPL,Apple Inc.,Technology,88.09664593771886,90.01615612762265,86.31267968652797,89.67243194580078,185438800
2020-07-27,AAPL,Apple Inc.,Technology,90.73261943445108,91.88965127303891,90.50993119389801,91.79766845703125,121214000
2020-07-28,AAPL,Apple Inc.,Technology,91.36926803254836,91.54597232497112,90.28484987143669,90.2896957397461,103625600
2020-07-29,AAPL,Apple Inc.,Technology,90.77137831946693,92.20435906214746,90.73507124553788,92.02039337158203,90329200
2020-07-30,AAPL,Apple Inc.,Technology,91.19496376791191,93.23792519284922,90.78830982976133,93.13384246826172,158130000
2020-07-31,AAPL,Apple Inc.,Technology,99.61613418906329,103.03397765297315,97.62157959922047,102.88390350341797,374336800
2020-08-03,AAPL,Apple Inc.,Technology,104.76226254133908,108.09054616095987,104.4645371706777,105.47633361816406,308151200
2020-08-04,AAPL,Apple Inc.,Technology,105.6651273181697,107.26996618839969,104.94379489849536,106.18070983886719,173071600
2020-08-05,AAPL,Apple Inc.,Technology,105.90235611566642,106.88510690463526,105.43760344433963,106.56558990478516,121776800
2020-08-06,AAPL,Apple Inc.,Technology,106.8972095786005,110.77738293578851,106.30901285016994,110.28358459472656,202428800
2020-08-07,AAPL,Apple Inc.,Technology,109.80587577731004,110.26176460572711,106.98082882286342,107.77620697021484,198045600
2020-08-10,AAPL,Apple Inc.,Technology,109.21903076531765,110.35875275642206,106.69710077257369,109.34270477294922,212403600
2020-08-11,AAPL,Apple Inc.,Technology,108.60794885006547,109.10505737675727,105.83139636601508,106.09086608886719,187902400
2020-08-12,AAPL,Apple Inc.,Technology,107.17966637873178,109.87377217439806,106.98567459916234,109.61672973632812,165598000
2020-08-13,AAPL,Apple Inc.,Technology,110.9940770606822,112.55816241863091,110.5066629686095,111.5566635131836,210082000
2020-08-14,AAPL,Apple Inc.,Technology,111.38206488530741,111.5469586132698,109.65065854076958,111.45723724365234,165565200
2020-08-17,AAPL,Apple Inc.,Technology,112.57757328432733,112.60182410704658,110.54062998121614,111.166259765625,119561600
2020-08-18,AAPL,Apple Inc.,Technology,110.91893054414521,112.5169615015718,110.58428839700858,112.09259796142578,105633600
2020-08-19,AAPL,Apple Inc.,Technology,112.49995954797271,113.64452867430332,112.13864675565405,112.23321533203125,145538000
2020-08-20,AAPL,Apple Inc.,Technology,112.27444791147464,114.83760501028006,112.25747159683876,114.7236328125,126907200
2020-08-21,AAPL,Apple Inc.,Technology,115.68148892938783,121.11819493819868,115.66936721789659,120.63563537597656,338054800
2020-08-24,AAPL,Apple Inc.,Technology,124.83318239328597,124.91806397068724,120.2161130032418,122.07846069335938,345937600
2020-08-25,AAPL,Apple Inc.,Technology,120.95327585147248,121.42128630177416,119.35766525675145,121.07694244384766,211495600
2020-08-26,AAPL,Apple Inc.,Technology,122.39128067814039,123.17938430241111,121.32673099966804,122.72349548339844,163022400
2020-08-27,AAPL,Apple Inc.,Technology,123.32486169573068,123.657076446734,120.11424426928406,121.25639343261719,155552400
2020-08-28,AAPL,Apple Inc.,Technology,122.2287948592591,122.64588380173389,120.83688511649021,121.05998229980469,187630000
2020-08-31,AAPL,Apple Inc.,Technology,123.7492518971319,127.06656032182518,122.2166916072517,125.1654052734375,225702700
2020-09-01,AAPL,Apple Inc.,Technology,128.77368605712132,130.75244043183687,126.61064913629612,130.1510467529297,151948100
2020-09-02,AAPL,Apple Inc.,Technology,133.45868391206912,133.8369730802814,123.186665513161,127.45454406738281,200119000
2020-09-03,AAPL,Apple Inc.,Technology,123.09933527511275,124.97137694731262,116.88180184868918,117.2503890991211,257599600
2020-09-04,AAPL,Apple Inc.,Technology,116.46474218511382,119.98574406174012,107.56038329847304,117.32801818847656,332607200
2020-09-08,AAPL,Apple Inc.,Technology,110.52850171438395,115.41717011939836,109.2966383541402,109.43243408203125,231366600
2020-09-09,AAPL,Apple Inc.,Technology,113.7391061983007,115.56265389882519,111.79915900187885,113.79730224609375,176940500
2020-09-10,AAPL,Apple Inc.,Technology,116.74601936225844,116.88181506989982,109.12202651754133,110.0822982788086,182274400
2020-09-11,AAPL,Apple Inc.,Technology,111.12988655734183,111.77007275174712,106.6971070425851,108.63705444335938,180860300
2020-09-14,AAPL,Apple Inc.,Technology,111.27535861813932,112.44902563888213,109.413011315819,111.8961410522461,140150100
2020-09-15,AAPL,Apple Inc.,Technology,114.7769510880124,115.26193777487092,110.1986755800184,112.07072448730469,184642000
2020-09-16,AAPL,Apple Inc.,Technology,111.77005407703663,112.51693044540818,108.67583612168845,108.76313018798828,154679000
2020-09-17,AAPL,Apple Inc.,Technology,106.42550707639862,108.83103751673956,105.44583164529507,107.02688598632812,178011000
2020-09-18,AAPL,Apple Inc.,Technology,107.08508422800398,107.55066740012516,102.90449308489,103.63197326660156,287104900
2020-09-21,AAPL,Apple Inc.,Technology,101.40105617439414,106.88140931284494,100.00429161371379,106.77471160888672,195713800
2020-09-22,AAPL,Apple Inc.,Technology,109.29662320835186,109.47121874863322,105.88231946545223,108.45274353027344,183055400
2020-09-23,AAPL,Apple Inc.,Technology,108.26844522282775,108.74373016788621,103.56406780634413,103.903564453125,150718700
2020-09-24,AAPL,Apple Inc.,Technology,102.01212050333626,106.93958810787352,101.84722676940335,104.97054290771484,167743300
2020-09-25,AAPL,Apple Inc.,Technology,105.17424837255975,109.06384497371614,104.4370662899755,108.90864562988281,149981400
2020-09-28,AAPL,Apple Inc.,Technology,111.5566650919616,111.85735453793174,109.39362072171006,111.50816345214844,137672400
2020-09-29,AAPL,Apple Inc.,Technology,111.1104781178147,111.84765272079834,110.15990073985728,110.6642837524414,99382200
2020-09-30,AAPL,Apple Inc.,Technology,110.3733131547286,113.7391232285353,110.20841939441779,112.33265686035156,142675200
2020-10-01,AAPL,Apple Inc.,Technology,114.10771752396202,114.18531720423022,112.35206730969273,113.28324127197266,116120400
2020-10-02,AAPL,Apple Inc.,Technology,109.50033277715342,111.90587086149135,108.85045216012577,109.62642669677734,144712000
2020-10-05,AAPL,Apple Inc.,Technology,110.48970949498322,113.14743540361185,110.14051836534591,113.00193786621094,106243800
2020-10-06,AAPL,Apple Inc.,Technology,112.2259566607193,112.63335124814374,108.87955028037823,109.7622299194336,161498200
2020-10-07,AAPL,Apple Inc.,Technology,111.17837055181317,112.0804462459722,110.70307818585619,111.62455749511719,96849000
2020-10-08,AAPL,Apple Inc.,Technology,112.75944080327828,112.90493833599005,111.14928093514196,111.51787567138672,83477200
2020-10-09,AAPL,Apple Inc.,Technology,111.81855175000258,113.48690747123634,111.46936067345082,113.45780944824219,100506900
2020-10-12,AAPL,Apple Inc.,Technology,116.45504403658781,121.42131221454332,115.69846570876324,120.66473388671875,240226800
2020-10-13,AAPL,Apple Inc.,Technology,121.50861023337559,121.62500974923826,116.05736241261016,117.46382141113281,262330500
2020-10-14,AAPL,Apple Inc.,Technology,117.36682718675729,119.33587277286527,116.02826603667377,117.5511245727539,150712000
2020-10-15,AAPL,Apple Inc.,Technology,115.15527990408137,117.56081055796655,114.60239518602361,117.08552551269531,112559200
2020-10-16,AAPL,Apple Inc.,Technology,117.63840102761567,117.90029805270329,115.24256497002679,115.44625854492188,115393800
2020-10-19,AAPL,Apple Inc.,Technology,116.35804207693808,116.80422908289772,112.1871596819352,112.49755096435547,120639300
2020-10-20,AAPL,Apple Inc.,Technology,112.71092747344602,115.40746025257594,112.15804282671203,113.98159790039062,124423700
2020-10-21,AAPL,Apple Inc.,Technology,113.1668101796244,115.14555707254407,112.95341481857757,113.36080932617188,89946000
2020-10-22,AAPL,Apple Inc.,Technology,113.923373521198,114.49566167863097,111.14924898931302,112.27442169189453,101988000
2020-10-23,AAPL,Apple Inc.,Technology,112.89522488264528,113.05042420827988,110.84858002778377,111.58576202392578,82572600
2020-10-26,AAPL,Apple Inc.,Technology,110.58670829378724,113.05044248419397,109.49063323015535,111.5954818725586,111850700
2020-10-27,AAPL,Apple Inc.,Technology,112.02225897491293,113.75851276167866,111.10078693291935,113.09893035888672,92276800
2020-10-28,AAPL,Apple Inc.,Technology,111.59547326085323,111.96406058991157,107.76407283902445,107.86106872558594,143937800
2020-10-29,AAPL,Apple Inc.,Technology,108.99592666867332,113.41900353400632,108.83102554669962,111.85734558105469,146129200
2020-10-30,AAPL,Apple Inc.,Technology,107.72526275511105,108.62733847489969,104.48555457025763,105.59132385253906,190272600
2020-11-02,AAPL,Apple Inc.,Technology,105.8338155489353,107.35667373960923,104.09756199136386,105.50402069091797,122866900
2020-11-03,AAPL,Apple Inc.,Technology,106.36731546450528,108.14236164402186,105.46523966166725,107.12389373779297,107624400
2020-11-04,AAPL,Apple Inc.,Technology,110.71279021468385,112.11924902667879,108.97653651830575,111.49846649169922,138235500
2020-11-05,AAPL,Apple Inc.,Technology,114.40839736997158,116.0282591074031,113.3608313760952,115.45597076416016,126387100
2020-11-06,AAPL,Apple Inc.,Technology,114.96530169353447,115.82034860014043,112.8373918555085,115.32481384277344,114457900
2020-11-09,AAPL,Apple Inc.,Technology,117.08348090470506,118.53123307425452,112.75965407719045,113.0219955444336,154515300
2020-11-10,AAPL,Apple Inc.,Technology,112.27381007713998,114.25596336763643,110.89406574913825,112.68190002441406,138023400
2020-11-11,AAPL,Apple Inc.,Technology,113.86734286251138,116.23815709626824,113.13860742972919,116.10212707519531,112295000
2020-11-12,AAPL,Apple Inc.,Technology,116.22841115754073,117.11260602974937,115.20817889191434,115.83003234863281,103162300
2020-11-13,AAPL,Apple Inc.,Technology,116.05354364266076,116.27701834676313,114.52805783909481,115.87864685058594,81581900
2020-11-16,AAPL,Apple Inc.,Technology,115.54826720324448,117.55957633149036,114.80010222486767,116.88914489746094,91183000
2020-11-17,AAPL,Apple Inc.,Technology,116.16040329852451,117.24864320805052,115.58712770640344,116.00493621826172,74271000
2020-11-18,AAPL,Apple Inc.,Technology,115.24707460935673,116.42276682795455,114.65436922624248,114.68351745605469,76322100
2020-11-19,AAPL,Apple Inc.,Technology,114.25598215062608,115.68430461397098,113.49809857736044,115.27621459960938,74113000
2020-11-20,AAPL,Apple Inc.,Technology,115.27621337018954,115.40252482669361,113.96449124482857,114.01306915283203,73604300
2020-11-23,AAPL,Apple Inc.,Technology,113.85761126601786,114.28513837643995,110.52486130551306,110.62202453613281,127959300
2020-11-24,AAPL,Apple Inc.,Technology,110.68033196208322,112.56532241854126,109.39775058959653,111.90460205078125,113874200
2020-11-25,AAPL,Apple Inc.,Technology,112.27384022721371,113.43981393627315,111.90460953598352,112.74022674560547,76499200
2020-11-27,AAPL,Apple Inc.,Technology,113.26490259506915,114.158816151439,112.92482759135008,113.28433227539062,46691300
2020-11-30,AAPL,Apple Inc.,Technology,113.65356330256418,117.54015173092947,113.49809620715159,115.67459106445312,169410200
2020-12-01,AAPL,Apple Inc.,Technology,117.57902381222483,119.9692749139944,116.60737666127397,119.24053955078125,127728200
