sector,year,month,quarter,year_month,avg_close,avg_daily_return,avg_volatility,avg_rsi,max_drawdown,total_volume,ticker_count,avg_ma50,avg_ma200
Energy,2021,5,2,2021-05,67.8541,0.1478,1.6553,57.674,-6.5338,730736600,2,66.0658,54.1595
Energy,2021,6,2,2021-06,69.6209,0.2121,1.7398,57.3032,-6.5911,750521000,2,67.1159,56.0936
Energy,2021,7,3,2021-07,65.9666,-0.2714,1.6979,36.2657,-14.3984,641597100,2,68.2664,58.5524
Energy,2021,8,3,2021-08,64.289,-0.1632,1.5969,46.1164,-17.216,619793900,2,66.913,61.0461
Energy,2021,9,3,2021-09,64.115,0.3074,1.5754,52.8693,-15.7874,733396900,2,64.5614,62.8431
Energy,2021,10,4,2021-10,71.6623,0.5162,1.6022,72.2119,-5.0332,647026400,2,65.54,64.501
Energy,2021,11,4,2021-11,74.7055,-0.1398,1.3189,56.2764,-8.6133,641360800,2,69.7121,66.541
Energy,2021,12,4,2021-12,74.8178,0.1465,1.5289,49.048,-9.6518,654215600,2,73.6909,68.098
Energy,2022,1,1,2022-01,83.7836,0.838,1.4622,79.9818,-3.5163,909099400,2,76.3228,69.4018
Energy,2022,2,1,2022-02,91.1556,0.4001,1.7075,61.6534,-6.9786,911521600,2,81.6611,71.6703
Energy,2022,3,1,2022-03,104.4823,0.4117,2.1834,62.5598,-12.3604,1380970900,2,91.2061,74.8804
Energy,2022,4,2,2022-04,106.6303,0.0013,2.1503,56.2888,-10.1501,705850400,2,100.5085,78.8477
Energy,2022,5,2,2022-05,111.0508,0.6137,2.2667,58.1745,-8.4191,894903400,2,106.2105,83.116
Energy,2022,6,2,2022-06,110.0308,-0.6754,2.4098,48.51,-21.3659,912005100,2,110.126,88.3143
Energy,2022,7,3,2022-07,99.6625,0.6449,2.6278,46.8697,-24.9489,602340400,2,107.9772,92.149
Energy,2022,8,3,2022-08,108.9546,-0.0495,2.2916,62.6641,-16.6364,610043600,2,104.8083,95.783
Energy,2022,9,3,2022-09,106.6749,-0.4201,1.9646,42.84,-21.4703,635451800,2,106.1412,99.6295
Energy,2022,10,4,2022-10,116.4117,1.1427,2.4414,66.5269,-15.4703,609292300,2,109.2098,103.1874
Energy,2022,11,4,2022-11,128.6141,0.0954,1.9304,65.0119,-4.4737,529714900,2,115.411,107.4693
Energy,2022,12,4,2022-12,123.0257,-0.0603,1.668,41.1626,-9.971,536120300,2,122.9424,110.9326
Energy,2023,1,1,2023-01,126.6818,0.0666,1.6218,58.0158,-7.7524,511649800,2,125.6022,113.0752
Energy,2023,2,1,2023-02,123.2038,-0.295,1.8212,43.8166,-13.8572,476287300,2,124.8761,114.9232
Energy,2023,3,1,2023-03,117.6398,0.0418,1.6691,38.6765,-18.1603,618488500,2,123.4261,115.9046
Energy,2023,4,2,2023-04,126.036,0.298,1.7845,68.2653,-10.8327,424260100,2,121.265,117.0758
Energy,2023,5,2,2023-05,116.6032,-0.5335,1.593,34.8027,-18.292,496732800,2,120.6373,119.2255
Energy,2023,6,2,2023-06,116.4054,0.2268,1.465,50.4455,-17.896,503191300,2,119.5695,120.1055
Energy,2023,7,3,2023-07,116.6017,0.1091,1.3199,51.188,-17.066,487718100,2,116.4548,120.8828
Energy,2023,8,3,2023-08,120.2654,0.0892,1.3395,57.6772,-13.9467,481177800,2,117.2289,121.368
Energy,2023,9,3,2023-09,127.3411,0.2619,1.1985,66.7238,-10.3101,473800400,2,120.4688,120.994
Energy,2023,10,4,2023-10,121.6896,-0.55,1.5306,40.4084,-20.9407,719397600,2,123.8484,121.178
Energy,2023,11,4,2023-11,112.4824,-0.0524,1.7591,39.3955,-22.2607,662487600,2,121.5248,120.111
Energy,2023,12,4,2023-12,112.665,0.0336,1.2261,50.6705,-21.1801,676777800,2,115.7105,118.9352
Energy,2024,1,1,2024-01,112.1048,0.0475,1.2101,45.5619,-21.5122,610047100,2,112.5931,118.3838
Energy,2024,2,1,2024-02,116.7703,0.175,1.2915,63.3425,-14.7433,524845500,2,113.2475,117.3835
Energy,2024,3,1,2024-03,121.1474,0.3629,1.1503,66.096,-11.5698,529158300,2,115.5463,117.4953
Energy,2024,4,2,2024-04,128.8881,0.0948,0.8328,66.5093,-6.6643,551941900,2,121.2075,118.5068
Energy,2024,5,2,2024-05,127.971,0.0423,1.0242,47.4782,-6.4311,566094800,2,126.3232,119.8245
Energy,2024,6,2,2024-06,124.0986,-0.1379,1.2191,42.1829,-10.6054,495974900,2,127.4647,120.3866
Energy,2024,7,3,2024-07,125.9984,0.1325,1.2001,56.658,-8.477,409041500,2,125.9645,120.2832
Energy,2024,8,3,2024-08,122.4889,-0.1434,1.4077,47.3039,-14.0891,452391000,2,124.5511,120.4945
Energy,2024,9,3,2024-09,120.1249,-0.0157,1.3583,45.9403,-15.8909,490772600,2,123.1708,121.3308
Energy,2024,10,4,2024-10,126.7633,0.0203,1.3419,56.3076,-9.2817,444122300,2,122.8913,122.6039
Energy,2024,11,4,2024-11,130.8731,0.2896,1.1855,61.615,-8.3114,444881100,2,125.4238,124.268
